"crossing_id","filename","time_diff","gpslatitude","lat_map","lat_gps_linked","lat_pscis","gpslongitude","lon_map","lon_gps_linked","lon_pscis","createdate","gps_extracted_time","ele","imagedescription","model","url","easting","northing"
"125098","road.JPG",2,54.45815,54.45815,54.4566968455911,54.4566183273197,-121.723297222222,-121.723297222222,-121.721449680626,-121.72120779502,2019-09-08 17:09:33,2019-09-08 17:09:31,776.53,"PSCIS 125098","iPhone 7 Plus","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125098/road.JPG",582763.462827991,6035247.95577988
"125098","upstream.JPG",1,54.45815,54.45815,54.4567168783396,54.4566183273197,-121.723297222222,-121.723297222222,-121.721356138587,-121.72120779502,2019-09-08 17:09:42,2019-09-08 17:09:41,776.3,"PSCIS 125098","iPhone 7 Plus","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125098/upstream.JPG",582763.462827991,6035247.95577988
"125098","upstream1.JPG",3,54.457,54.457,54.4574959762394,54.4566183273197,-121.7221,-121.7221,-121.722722388804,-121.72120779502,2019-09-08 16:46:29,2019-09-08 16:46:26,776.41,"PSCIS 125098 upstream ","iPhone 7 Plus","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125098/upstream1.JPG",582843.39214197,6035121.41474755
"125098","upstream2.JPG",3,54.4577333333333,54.4577333333333,54.4577851518989,54.4566183273197,-121.722816666667,-121.722816666667,-121.722896564752,-121.72120779502,2019-09-08 16:53:54,2019-09-08 16:53:51,777.33,"PSCIS 125098 upstream ","iPhone 7 Plus","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125098/upstream2.JPG",582795.454613008,6035202.16242949
"125128","barrel.JPG",1,NA,54.6069970784969,54.6069590561092,54.6069970784969,NA,-121.707951467989,-121.707950457931,-121.707951467989,2019-09-02 15:43:49,2019-09-02 15:43:48,849.94,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/barrel.JPG",583454,6051827
"125128","downstream.JPG",0,NA,54.6069970784969,54.6069079264998,54.6069970784969,NA,-121.707951467989,-121.70791324228,-121.707951467989,2019-09-02 15:43:43,2019-09-02 15:43:43,849.83,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/downstream.JPG",583454,6051827
"125128","downstream1.JPG",4,NA,54.6068412903696,54.6068412903696,54.6069970784969,NA,-121.708705499768,-121.708705499768,-121.707951467989,2019-09-02 16:14:22,2019-09-02 16:14:18,851,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/downstream1.JPG",583405.617964879,6051808.7714695
"125128","downstream_cascade_chute.JPG",0,NA,54.6068824455142,54.6068824455142,54.6069970784969,NA,-121.708259079605,-121.708259079605,-121.707951467989,2019-09-02 16:04:38,2019-09-02 16:04:38,854.87,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/downstream_cascade_chute.JPG",583434.366781029,6051813.8804039
"125128","inlet.JPG",4,NA,54.6069970784969,54.6068259514868,54.6069970784969,NA,-121.707951467989,-121.707827998325,-121.707951467989,2019-09-02 15:42:27,2019-09-02 15:42:23,847.71,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/inlet.JPG",583454,6051827
"125128","outlet.JPG",2,NA,54.6069970784969,54.6068567968905,54.6069970784969,NA,-121.707951467989,-121.707879882306,-121.707951467989,2019-09-02 15:43:40,2019-09-02 15:43:38,849.69,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/outlet.JPG",583454,6051827
"125128","road.JPG",0,NA,54.6069970784969,54.6068204194307,54.6069970784969,NA,-121.707951467989,-121.70779639855,-121.707951467989,2019-09-02 15:41:53,2019-09-02 15:41:53,847.23,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/road.JPG",583454,6051827
